parent_sample	focus_sample	first_degree_neighbor_sample
TH_Eval_018	TH_Eval_018_est28M_UMEND_seqtk_seed_8899	TCGA-06-0190-02
TH_Eval_018	TH_Eval_018_est28M_UMEND_seqtk_seed_8899	TCGA-28-5218-01
TH_Eval_018	TH_Eval_018_est28M_UMEND_seqtk_seed_8899	TCGA-3U-A98G-01
TH_Eval_018	TH_Eval_018_est28M_UMEND_seqtk_seed_8899	TCGA-BH-A6R9-01
TH_Eval_018	TH_Eval_018_est28M_UMEND_seqtk_seed_8899	TCGA-D3-A1Q4-06
TH_Eval_018	TH_Eval_018_est28M_UMEND_seqtk_seed_8899	TCGA-D3-A1Q8-06
TH_Eval_018	TH_Eval_018_est28M_UMEND_seqtk_seed_8899	TCGA-D3-A8GE-06
TH_Eval_018	TH_Eval_018_est28M_UMEND_seqtk_seed_8899	TCGA-DX-A3LS-01
TH_Eval_018	TH_Eval_018_est28M_UMEND_seqtk_seed_8899	TCGA-DX-A3UA-01
TH_Eval_018	TH_Eval_018_est28M_UMEND_seqtk_seed_8899	TCGA-DX-A6BG-01
TH_Eval_018	TH_Eval_018_est28M_UMEND_seqtk_seed_8899	TCGA-DX-A8BV-01
TH_Eval_018	TH_Eval_018_est28M_UMEND_seqtk_seed_8899	TCGA-DX-AB2L-01
TH_Eval_018	TH_Eval_018_est28M_UMEND_seqtk_seed_8899	TCGA-DX-AB2P-01
TH_Eval_018	TH_Eval_018_est28M_UMEND_seqtk_seed_8899	TCGA-ER-A19D-06
TH_Eval_018	TH_Eval_018_est28M_UMEND_seqtk_seed_8899	TCGA-ER-A2NC-06
TH_Eval_018	TH_Eval_018_est28M_UMEND_seqtk_seed_8899	TCGA-FS-A1ZH-06
TH_Eval_018	TH_Eval_018_est28M_UMEND_seqtk_seed_8899	TCGA-MB-A8JL-01
TH_Eval_018	TH_Eval_018_est28M_UMEND_seqtk_seed_8899	TCGA-QQ-A8VD-01
TH_Eval_018	TH_Eval_018_est28M_UMEND_seqtk_seed_8899	TCGA-QQ-A8VG-01
TH_Eval_018	TH_Eval_018_est28M_UMEND_seqtk_seed_8899	TCGA-VT-A80J-01
TH_Eval_018	TH_Eval_018_est28M_UMEND_seqtk_seed_8899	TCGA-W3-A828-06
TH_Eval_018	TH_Eval_018_est28M_UMEND_seqtk_seed_8899	TCGA-Z4-A8JB-01
TH_Eval_018	TH_Eval_018_est28M_UMEND_seqtk_seed_8899	TH03_0027_S03
TH_Eval_018	TH_Eval_018_est28M_UMEND_seqtk_seed_8899	TH03_0159_S01
TH_Eval_018	TH_Eval_018_est28M_UMEND_seqtk_seed_8899	TH03_0159_S02
TH_Eval_018	TH_Eval_018_est28M_UMEND_seqtk_seed_8899	TH03_0296_S03
TH_Eval_018	TH_Eval_018_est28M_UMEND_seqtk_seed_8899	TH06_0633_S01
TH_Eval_018	TH_Eval_018_est28M_UMEND_seqtk_seed_8899	TH06_0634_S01
TH_Eval_018	TH_Eval_018_est28M_UMEND_seqtk_seed_8899	TH06_0646_S01
TH_Eval_018	TH_Eval_018_est28M_UMEND_seqtk_seed_8899	TH27_1271_S01
TH_Eval_018	TH_Eval_018_est28M_UMEND_seqtk_seed_8899	TH27_1272_S01
TH_Eval_018	TH_Eval_018_est28M_UMEND_seqtk_seed_8899	TH27_1272_S02
TH_Eval_018	TH_Eval_018_est28M_UMEND_seqtk_seed_8899	TH27_1273_S01
TH_Eval_018	TH_Eval_018_est28M_UMEND_seqtk_seed_8899	TH27_1353_S01
TH_Eval_018	TH_Eval_018_est28M_UMEND_seqtk_seed_8899	TH27_1354_S01
TH_Eval_018	TH_Eval_018_est28M_UMEND_seqtk_seed_8899	TH27_1404_S01
TH_Eval_018	TH_Eval_018_est28M_UMEND_seqtk_seed_8899	THR25_0639_S01
TH_Eval_018	TH_Eval_018_est28M_UMEND_seqtk_seed_8899	THR25_0643_S01
TH_Eval_018	TH_Eval_018_est28M_UMEND_seqtk_seed_8899	THR29_0748_S01
TH_Eval_018	TH_Eval_018_est28M_UMEND_seqtk_seed_8899	THR29_0778_S01
TH_Eval_018	TH_Eval_018_est28M_UMEND_seqtk_seed_8899	THR29_0779_S01
TH_Eval_018	TH_Eval_018_est28M_UMEND_seqtk_seed_8899	THR30_0852_S01
TH_Eval_018	TH_Eval_018_est28M_UMEND_seqtk_seed_8899	THR31_0887_S01
TH_Eval_018	TH_Eval_018_est28M_UMEND_seqtk_seed_8899	THR31_0892_S01
TH_Eval_018	TH_Eval_018_est28M_UMEND_seqtk_seed_8899	THR31_0893_S01
TH_Eval_018	TH_Eval_018_est28M_UMEND_seqtk_seed_8899	THR31_0895_S01
TH_Eval_018	TH_Eval_018_est28M_UMEND_seqtk_seed_8899	THR31_0896_S01
TH_Eval_018	TH_Eval_018_est28M_UMEND_seqtk_seed_8899	THR31_0915_S01
TH_Eval_018	TH_Eval_018_est28M_UMEND_seqtk_seed_8899	THR31_0916_S01
TH_Eval_018	TH_Eval_018_est28M_UMEND_seqtk_seed_8899	THR31_1391_S01
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	TCGA-28-5218-01
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	TCGA-3U-A98G-01
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	TCGA-D3-A8GE-06
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	TCGA-DX-A3LS-01
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	TCGA-DX-A3UA-01
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	TCGA-DX-A6BG-01
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	TCGA-DX-A8BV-01
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	TCGA-DX-AB2L-01
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	TCGA-ER-A19D-06
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	TCGA-ER-A2NC-06
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	TCGA-FS-A1ZH-06
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	TCGA-MB-A8JL-01
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	TCGA-QQ-A8VG-01
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	TCGA-W3-A828-06
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	TCGA-Z4-A8JB-01
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	TH03_0159_S01
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	TH03_0159_S02
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	TH03_0296_S03
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	TH06_0646_S01
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	TH27_1271_S01
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	TH27_1272_S01
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	TH27_1272_S02
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	TH27_1353_S01
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	TH27_1354_S01
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	TH27_1404_S01
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	THR25_0643_S01
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	THR30_0852_S01
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	THR31_0887_S01
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	THR31_0892_S01
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	THR31_0893_S01
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	THR31_0896_S01
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	THR31_0915_S01
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	THR31_0916_S01
TH_Eval_018	TH_Eval_018_est12M_UMEND_seqtk_seed_3263	THR31_1391_S01
TH_Eval_015	TH_Eval_015_est18M_UMEND_seqtk_seed_8197	TCGA-06-0130-01
TH_Eval_015	TH_Eval_015_est18M_UMEND_seqtk_seed_8197	TCGA-06-0644-01
TH_Eval_015	TH_Eval_015_est18M_UMEND_seqtk_seed_8197	TCGA-12-0619-01
TH_Eval_015	TH_Eval_015_est18M_UMEND_seqtk_seed_8197	TCGA-HT-7882-01
TH_Eval_015	TH_Eval_015_est18M_UMEND_seqtk_seed_8197	THR14_0298_S01
TH_Eval_018	TH_Eval_018_est18M_UMEND_seqtk_seed_4820	TCGA-06-0190-02
TH_Eval_018	TH_Eval_018_est18M_UMEND_seqtk_seed_4820	TCGA-28-5218-01
TH_Eval_018	TH_Eval_018_est18M_UMEND_seqtk_seed_4820	TCGA-3U-A98G-01
TH_Eval_018	TH_Eval_018_est18M_UMEND_seqtk_seed_4820	TCGA-BH-A6R9-01
TH_Eval_018	TH_Eval_018_est18M_UMEND_seqtk_seed_4820	TCGA-D3-A1Q4-06
TH_Eval_018	TH_Eval_018_est18M_UMEND_seqtk_seed_4820	TCGA-D3-A1Q8-06
TH_Eval_018	TH_Eval_018_est18M_UMEND_seqtk_seed_4820	TCGA-D3-A8GE-06
TH_Eval_018	TH_Eval_018_est18M_UMEND_seqtk_seed_4820	TCGA-DX-A3LS-01
TH_Eval_018	TH_Eval_018_est18M_UMEND_seqtk_seed_4820	TCGA-DX-A3UA-01
TH_Eval_018	TH_Eval_018_est18M_UMEND_seqtk_seed_4820	TCGA-DX-A6BG-01
TH_Eval_018	TH_Eval_018_est18M_UMEND_seqtk_seed_4820	TCGA-DX-A8BV-01
TH_Eval_018	TH_Eval_018_est18M_UMEND_seqtk_seed_4820	TCGA-DX-AB2L-01
TH_Eval_018	TH_Eval_018_est18M_UMEND_seqtk_seed_4820	TCGA-DX-AB2P-01
TH_Eval_018	TH_Eval_018_est18M_UMEND_seqtk_seed_4820	TCGA-ER-A19D-06
TH_Eval_018	TH_Eval_018_est18M_UMEND_seqtk_seed_4820	TCGA-ER-A2NC-06
TH_Eval_018	TH_Eval_018_est18M_UMEND_seqtk_seed_4820	TCGA-FS-A1ZH-06
TH_Eval_018	TH_Eval_018_est18M_UMEND_seqtk_seed_4820	TCGA-MB-A8JL-01
TH_Eval_018	TH_Eval_018_est18M_UMEND_seqtk_seed_4820	TCGA-QQ-A8VD-01
TH_Eval_018	TH_Eval_018_est18M_UMEND_seqtk_seed_4820	TCGA-QQ-A8VG-01
TH_Eval_018	TH_Eval_018_est18M_UMEND_seqtk_seed_4820	TCGA-W3-A828-06
TH_Eval_018	TH_Eval_018_est18M_UMEND_seqtk_seed_4820	TCGA-Z4-A8JB-01
TH_Eval_018	TH_Eval_018_est18M_UMEND_seqtk_seed_4820	TH03_0027_S03
TH_Eval_018	TH_Eval_018_est18M_UMEND_seqtk_seed_4820	TH03_0159_S01
TH_Eval_018	TH_Eval_018_est18M_UMEND_seqtk_seed_4820	TH03_0159_S02
TH_Eval_018	TH_Eval_018_est18M_UMEND_seqtk_seed_4820	TH03_0296_S03
TH_Eval_018	TH_Eval_018_est18M_UMEND_seqtk_seed_4820	TH06_0633_S01
TH_Eval_018	TH_Eval_018_est18M_UMEND_seqtk_seed_4820	TH06_0634_S01
TH_Eval_018	TH_Eval_018_est18M_UMEND_seqtk_seed_4820	TH06_0646_S01
TH_Eval_018	TH_Eval_018_est18M_UMEND_seqtk_seed_4820	TH27_1271_S01
TH_Eval_018	TH_Eval_018_est18M_UMEND_seqtk_seed_4820	TH27_1272_S01
TH_Eval_018	TH_Eval_018_est18M_UMEND_seqtk_seed_4820	TH27_1272_S02
TH_Eval_018	TH_Eval_018_est18M_UMEND_seqtk_seed_4820	TH27_1353_S01
TH_Eval_018	TH_Eval_018_est18M_UMEND_seqtk_seed_4820	TH27_1354_S01
TH_Eval_018	TH_Eval_018_est18M_UMEND_seqtk_seed_4820	TH27_1404_S01
TH_Eval_018	TH_Eval_018_est18M_UMEND_seqtk_seed_4820	THR25_0643_S01
TH_Eval_018	TH_Eval_018_est18M_UMEND_seqtk_seed_4820	THR29_0748_S01
TH_Eval_018	TH_Eval_018_est18M_UMEND_seqtk_seed_4820	THR29_0778_S01
TH_Eval_018	TH_Eval_018_est18M_UMEND_seqtk_seed_4820	THR29_0779_S01
TH_Eval_018	TH_Eval_018_est18M_UMEND_seqtk_seed_4820	THR30_0852_S01
TH_Eval_018	TH_Eval_018_est18M_UMEND_seqtk_seed_4820	THR31_0887_S01
TH_Eval_018	TH_Eval_018_est18M_UMEND_seqtk_seed_4820	THR31_0892_S01
TH_Eval_018	TH_Eval_018_est18M_UMEND_seqtk_seed_4820	THR31_0893_S01
TH_Eval_018	TH_Eval_018_est18M_UMEND_seqtk_seed_4820	THR31_0896_S01
TH_Eval_018	TH_Eval_018_est18M_UMEND_seqtk_seed_4820	THR31_0915_S01
TH_Eval_018	TH_Eval_018_est18M_UMEND_seqtk_seed_4820	THR31_0916_S01
TH_Eval_018	TH_Eval_018_est18M_UMEND_seqtk_seed_4820	THR31_1391_S01
TH_Eval_018	TH_Eval_018_est36M_UMEND_seqtk_seed_8038	TCGA-06-0190-02
TH_Eval_018	TH_Eval_018_est36M_UMEND_seqtk_seed_8038	TCGA-28-5218-01
TH_Eval_018	TH_Eval_018_est36M_UMEND_seqtk_seed_8038	TCGA-3U-A98G-01
TH_Eval_018	TH_Eval_018_est36M_UMEND_seqtk_seed_8038	TCGA-3U-A98I-01
TH_Eval_018	TH_Eval_018_est36M_UMEND_seqtk_seed_8038	TCGA-A8-A08H-01
TH_Eval_018	TH_Eval_018_est36M_UMEND_seqtk_seed_8038	TCGA-BH-A6R9-01
TH_Eval_018	TH_Eval_018_est36M_UMEND_seqtk_seed_8038	TCGA-D3-A1Q4-06
TH_Eval_018	TH_Eval_018_est36M_UMEND_seqtk_seed_8038	TCGA-D3-A1Q8-06
TH_Eval_018	TH_Eval_018_est36M_UMEND_seqtk_seed_8038	TCGA-D3-A8GE-06
TH_Eval_018	TH_Eval_018_est36M_UMEND_seqtk_seed_8038	TCGA-DX-A3LS-01
TH_Eval_018	TH_Eval_018_est36M_UMEND_seqtk_seed_8038	TCGA-DX-A3UA-01
TH_Eval_018	TH_Eval_018_est36M_UMEND_seqtk_seed_8038	TCGA-DX-A6BG-01
TH_Eval_018	TH_Eval_018_est36M_UMEND_seqtk_seed_8038	TCGA-DX-A8BV-01
TH_Eval_018	TH_Eval_018_est36M_UMEND_seqtk_seed_8038	TCGA-DX-AB2L-01
TH_Eval_018	TH_Eval_018_est36M_UMEND_seqtk_seed_8038	TCGA-DX-AB2P-01
TH_Eval_018	TH_Eval_018_est36M_UMEND_seqtk_seed_8038	TCGA-ER-A19D-06
TH_Eval_018	TH_Eval_018_est36M_UMEND_seqtk_seed_8038	TCGA-ER-A2NC-06
TH_Eval_018	TH_Eval_018_est36M_UMEND_seqtk_seed_8038	TCGA-FS-A1ZH-06
TH_Eval_018	TH_Eval_018_est36M_UMEND_seqtk_seed_8038	TCGA-GN-A266-06
TH_Eval_018	TH_Eval_018_est36M_UMEND_seqtk_seed_8038	TCGA-MB-A8JL-01
TH_Eval_018	TH_Eval_018_est36M_UMEND_seqtk_seed_8038	TCGA-QQ-A8VD-01
TH_Eval_018	TH_Eval_018_est36M_UMEND_seqtk_seed_8038	TCGA-QQ-A8VG-01
TH_Eval_018	TH_Eval_018_est36M_UMEND_seqtk_seed_8038	TCGA-VT-A80J-01
TH_Eval_018	TH_Eval_018_est36M_UMEND_seqtk_seed_8038	TCGA-W3-A828-06
TH_Eval_018	TH_Eval_018_est36M_UMEND_seqtk_seed_8038	TCGA-Z4-A8JB-01
TH_Eval_018	TH_Eval_018_est36M_UMEND_seqtk_seed_8038	TH03_0027_S03
TH_Eval_018	TH_Eval_018_est36M_UMEND_seqtk_seed_8038	TH03_0159_S01
TH_Eval_018	TH_Eval_018_est36M_UMEND_seqtk_seed_8038	TH03_0159_S02
TH_Eval_018	TH_Eval_018_est36M_UMEND_seqtk_seed_8038	TH03_0296_S03
TH_Eval_018	TH_Eval_018_est36M_UMEND_seqtk_seed_8038	TH06_0625_S01
TH_Eval_018	TH_Eval_018_est36M_UMEND_seqtk_seed_8038	TH06_0633_S01
TH_Eval_018	TH_Eval_018_est36M_UMEND_seqtk_seed_8038	TH06_0634_S01
TH_Eval_018	TH_Eval_018_est36M_UMEND_seqtk_seed_8038	TH06_0646_S01
TH_Eval_018	TH_Eval_018_est36M_UMEND_seqtk_seed_8038	TH27_1271_S01
TH_Eval_018	TH_Eval_018_est36M_UMEND_seqtk_seed_8038	TH27_1272_S01
TH_Eval_018	TH_Eval_018_est36M_UMEND_seqtk_seed_8038	TH27_1272_S02
TH_Eval_018	TH_Eval_018_est36M_UMEND_seqtk_seed_8038	TH27_1273_S01
TH_Eval_018	TH_Eval_018_est36M_UMEND_seqtk_seed_8038	TH27_1353_S01
TH_Eval_018	TH_Eval_018_est36M_UMEND_seqtk_seed_8038	TH27_1354_S01
TH_Eval_018	TH_Eval_018_est36M_UMEND_seqtk_seed_8038	TH27_1404_S01
TH_Eval_018	TH_Eval_018_est36M_UMEND_seqtk_seed_8038	THR15_0356_S01
TH_Eval_018	TH_Eval_018_est36M_UMEND_seqtk_seed_8038	THR25_0639_S01
TH_Eval_018	TH_Eval_018_est36M_UMEND_seqtk_seed_8038	THR25_0643_S01
TH_Eval_018	TH_Eval_018_est36M_UMEND_seqtk_seed_8038	THR29_0748_S01
TH_Eval_018	TH_Eval_018_est36M_UMEND_seqtk_seed_8038	THR29_0778_S01
TH_Eval_018	TH_Eval_018_est36M_UMEND_seqtk_seed_8038	THR29_0779_S01
TH_Eval_018	TH_Eval_018_est36M_UMEND_seqtk_seed_8038	THR30_0852_S01
TH_Eval_018	TH_Eval_018_est36M_UMEND_seqtk_seed_8038	THR31_0887_S01
TH_Eval_018	TH_Eval_018_est36M_UMEND_seqtk_seed_8038	THR31_0892_S01
TH_Eval_018	TH_Eval_018_est36M_UMEND_seqtk_seed_8038	THR31_0893_S01
TH_Eval_018	TH_Eval_018_est36M_UMEND_seqtk_seed_8038	THR31_0895_S01
TH_Eval_018	TH_Eval_018_est36M_UMEND_seqtk_seed_8038	THR31_0896_S01
TH_Eval_018	TH_Eval_018_est36M_UMEND_seqtk_seed_8038	THR31_0915_S01
TH_Eval_018	TH_Eval_018_est36M_UMEND_seqtk_seed_8038	THR31_0916_S01
TH_Eval_018	TH_Eval_018_est36M_UMEND_seqtk_seed_8038	THR31_1391_S01
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	TCGA-WK-A8XQ-01
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	TH03_0018_S01
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	TH03_0018_S02
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	THR30_0863_S01
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	THR32_0941_S01
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	THR32_0946_S01
TH_Eval_019	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	THR32_0949_S01
TH_Eval_019	TH_Eval_019_est28M_UMEND_seqtk_seed_2542	TH03_0018_S01
TH_Eval_019	TH_Eval_019_est28M_UMEND_seqtk_seed_2542	TH03_0018_S02
TH_Eval_019	TH_Eval_019_est28M_UMEND_seqtk_seed_2542	THR30_0863_S01
TH_Eval_019	TH_Eval_019_est28M_UMEND_seqtk_seed_2542	THR32_0941_S01
TH_Eval_019	TH_Eval_019_est28M_UMEND_seqtk_seed_2542	THR32_0946_S01
TH_Eval_019	TH_Eval_019_est28M_UMEND_seqtk_seed_2542	THR32_0949_S01
TH_Eval_018	TH_Eval_018_est1M_UMEND_seqtk_seed_5315	THR31_0892_S01
TH_Eval_019	TH_Eval_019_est32M_UMEND_seqtk_seed_1872	TCGA-WK-A8XQ-01
TH_Eval_019	TH_Eval_019_est32M_UMEND_seqtk_seed_1872	TH03_0018_S01
TH_Eval_019	TH_Eval_019_est32M_UMEND_seqtk_seed_1872	TH03_0018_S02
TH_Eval_019	TH_Eval_019_est32M_UMEND_seqtk_seed_1872	THR30_0863_S01
TH_Eval_019	TH_Eval_019_est32M_UMEND_seqtk_seed_1872	THR32_0941_S01
TH_Eval_019	TH_Eval_019_est32M_UMEND_seqtk_seed_1872	THR32_0946_S01
TH_Eval_019	TH_Eval_019_est32M_UMEND_seqtk_seed_1872	THR32_0949_S01
TH_Eval_015	TH_Eval_015_est2M_UMEND_seqtk_seed_9099	THR14_0298_S01
TH_Eval_018	TH_Eval_018_est2M_UMEND_seqtk_seed_6443	TCGA-D3-A8GE-06
TH_Eval_018	TH_Eval_018_est2M_UMEND_seqtk_seed_6443	TCGA-DX-A3UA-01
TH_Eval_018	TH_Eval_018_est2M_UMEND_seqtk_seed_6443	TH27_1272_S02
TH_Eval_018	TH_Eval_018_est2M_UMEND_seqtk_seed_6443	TH27_1354_S01
TH_Eval_018	TH_Eval_018_est2M_UMEND_seqtk_seed_6443	THR31_0892_S01
TH_Eval_018	TH_Eval_018_est2M_UMEND_seqtk_seed_6443	THR31_0896_S01
TH_Eval_019	TH_Eval_019_est40M_UMEND_seqtk_seed_0753	TCGA-WK-A8XQ-01
TH_Eval_019	TH_Eval_019_est40M_UMEND_seqtk_seed_0753	TH03_0018_S01
TH_Eval_019	TH_Eval_019_est40M_UMEND_seqtk_seed_0753	TH03_0018_S02
TH_Eval_019	TH_Eval_019_est40M_UMEND_seqtk_seed_0753	THR30_0863_S01
TH_Eval_019	TH_Eval_019_est40M_UMEND_seqtk_seed_0753	THR32_0941_S01
TH_Eval_019	TH_Eval_019_est40M_UMEND_seqtk_seed_0753	THR32_0946_S01
TH_Eval_019	TH_Eval_019_est40M_UMEND_seqtk_seed_0753	THR32_0949_S01
TH_Eval_018	TH_Eval_018_est14M_UMEND_seqtk_seed_6247	TCGA-28-5218-01
TH_Eval_018	TH_Eval_018_est14M_UMEND_seqtk_seed_6247	TCGA-3U-A98G-01
TH_Eval_018	TH_Eval_018_est14M_UMEND_seqtk_seed_6247	TCGA-D3-A1Q4-06
TH_Eval_018	TH_Eval_018_est14M_UMEND_seqtk_seed_6247	TCGA-D3-A1Q8-06
TH_Eval_018	TH_Eval_018_est14M_UMEND_seqtk_seed_6247	TCGA-D3-A8GE-06
TH_Eval_018	TH_Eval_018_est14M_UMEND_seqtk_seed_6247	TCGA-DX-A3LS-01
TH_Eval_018	TH_Eval_018_est14M_UMEND_seqtk_seed_6247	TCGA-DX-A3UA-01
TH_Eval_018	TH_Eval_018_est14M_UMEND_seqtk_seed_6247	TCGA-DX-A6BG-01
TH_Eval_018	TH_Eval_018_est14M_UMEND_seqtk_seed_6247	TCGA-DX-A8BV-01
TH_Eval_018	TH_Eval_018_est14M_UMEND_seqtk_seed_6247	TCGA-DX-AB2L-01
TH_Eval_018	TH_Eval_018_est14M_UMEND_seqtk_seed_6247	TCGA-ER-A19D-06
TH_Eval_018	TH_Eval_018_est14M_UMEND_seqtk_seed_6247	TCGA-ER-A2NC-06
TH_Eval_018	TH_Eval_018_est14M_UMEND_seqtk_seed_6247	TCGA-FS-A1ZH-06
TH_Eval_018	TH_Eval_018_est14M_UMEND_seqtk_seed_6247	TCGA-MB-A8JL-01
TH_Eval_018	TH_Eval_018_est14M_UMEND_seqtk_seed_6247	TCGA-QQ-A8VG-01
TH_Eval_018	TH_Eval_018_est14M_UMEND_seqtk_seed_6247	TCGA-W3-A828-06
TH_Eval_018	TH_Eval_018_est14M_UMEND_seqtk_seed_6247	TCGA-Z4-A8JB-01
TH_Eval_018	TH_Eval_018_est14M_UMEND_seqtk_seed_6247	TH03_0159_S01
TH_Eval_018	TH_Eval_018_est14M_UMEND_seqtk_seed_6247	TH03_0159_S02
TH_Eval_018	TH_Eval_018_est14M_UMEND_seqtk_seed_6247	TH03_0296_S03
TH_Eval_018	TH_Eval_018_est14M_UMEND_seqtk_seed_6247	TH06_0634_S01
TH_Eval_018	TH_Eval_018_est14M_UMEND_seqtk_seed_6247	TH06_0646_S01
TH_Eval_018	TH_Eval_018_est14M_UMEND_seqtk_seed_6247	TH27_1271_S01
TH_Eval_018	TH_Eval_018_est14M_UMEND_seqtk_seed_6247	TH27_1272_S01
TH_Eval_018	TH_Eval_018_est14M_UMEND_seqtk_seed_6247	TH27_1272_S02
TH_Eval_018	TH_Eval_018_est14M_UMEND_seqtk_seed_6247	TH27_1353_S01
TH_Eval_018	TH_Eval_018_est14M_UMEND_seqtk_seed_6247	TH27_1354_S01
TH_Eval_018	TH_Eval_018_est14M_UMEND_seqtk_seed_6247	TH27_1404_S01
TH_Eval_018	TH_Eval_018_est14M_UMEND_seqtk_seed_6247	THR25_0643_S01
TH_Eval_018	TH_Eval_018_est14M_UMEND_seqtk_seed_6247	THR29_0748_S01
TH_Eval_018	TH_Eval_018_est14M_UMEND_seqtk_seed_6247	THR29_0778_S01
TH_Eval_018	TH_Eval_018_est14M_UMEND_seqtk_seed_6247	THR30_0852_S01
TH_Eval_018	TH_Eval_018_est14M_UMEND_seqtk_seed_6247	THR31_0887_S01
TH_Eval_018	TH_Eval_018_est14M_UMEND_seqtk_seed_6247	THR31_0892_S01
TH_Eval_018	TH_Eval_018_est14M_UMEND_seqtk_seed_6247	THR31_0893_S01
TH_Eval_018	TH_Eval_018_est14M_UMEND_seqtk_seed_6247	THR31_0896_S01
TH_Eval_018	TH_Eval_018_est14M_UMEND_seqtk_seed_6247	THR31_0915_S01
TH_Eval_018	TH_Eval_018_est14M_UMEND_seqtk_seed_6247	THR31_0916_S01
TH_Eval_018	TH_Eval_018_est14M_UMEND_seqtk_seed_6247	THR31_1391_S01
TH_Eval_014	TH_Eval_014_est32M_UMEND_seqtk_seed_3920	TARGET-50-PAKKSE-01
TH_Eval_014	TH_Eval_014_est32M_UMEND_seqtk_seed_3920	TCGA-N5-A4R8-01
TH_Eval_014	TH_Eval_014_est32M_UMEND_seqtk_seed_3920	TCGA-N7-A4Y5-01
TH_Eval_014	TH_Eval_014_est32M_UMEND_seqtk_seed_3920	TH03_0006_S03
TH_Eval_014	TH_Eval_014_est32M_UMEND_seqtk_seed_3920	TH27_1164_S01
TH_Eval_014	TH_Eval_014_est32M_UMEND_seqtk_seed_3920	TH27_1164_S02
TH_Eval_014	TH_Eval_014_est32M_UMEND_seqtk_seed_3920	TH34_1163_S01
TH_Eval_014	TH_Eval_014_est32M_UMEND_seqtk_seed_3920	THR28_0686_S01
TH_Eval_014	TH_Eval_014_est32M_UMEND_seqtk_seed_3920	THR28_0687_S01
TH_Eval_014	TH_Eval_014_est32M_UMEND_seqtk_seed_3920	THR28_0688_S01
TH_Eval_014	TH_Eval_014_est32M_UMEND_seqtk_seed_3920	THR29_0722_S01
TH_Eval_014	TH_Eval_014_est32M_UMEND_seqtk_seed_3920	THR29_0724_S01
TH_Eval_014	TH_Eval_014_est32M_UMEND_seqtk_seed_3920	THR29_0725_S01
TH_Eval_014	TH_Eval_014_est32M_UMEND_seqtk_seed_3920	THR29_0727_S01
TH_Eval_014	TH_Eval_014_est32M_UMEND_seqtk_seed_3920	THR29_0728_S01
TH_Eval_014	TH_Eval_014_est32M_UMEND_seqtk_seed_3920	THR29_0729_S01
