gene	parent_id	expression_bin	sample_id	expression	target_UMEND_count	median_of_depth_bin	publication_id
NEIL3	TH_Eval_014	1.5	TH_Eval_014_est8M_UMEND_seqtk_seed_2622	1.52606881167	8	8	S1
IRX5	TH_Eval_014	1.5	TH_Eval_014_est32M_UMEND_seqtk_seed_3920	1.41142624573	32	32	S1
IRX5	TH_Eval_014	1.5	TH_Eval_014_est1M_UMEND_seqtk_seed_2771	1.68706068834	1	0	S1
IRX5	TH_Eval_014	1.5	TH_Eval_014_est20M_UMEND_seqtk_seed_2226	1.41142624573	20	20	S1
IRX5	TH_Eval_014	1.5	TH_Eval_014_est4M_UMEND_seqtk_seed_5411	1.6599245584	4	4	S1
IRX5	TH_Eval_014	1.5	TH_Eval_014_est44M_UMEND_seqtk_seed_7750	1.5210507369	44	44	S1
IRX5	TH_Eval_014	1.5	TH_Eval_014_est28M_UMEND_seqtk_seed_6451	1.40053792958	28	28	S1
IRX5	TH_Eval_014	1.5	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	1.50589092973	36	36	S1
IRX5	TH_Eval_014	1.5	TH_Eval_014_est16M_UMEND_seqtk_seed_6933	1.53106949273	16	16	S1
IRX5	TH_Eval_014	1.5	TH_Eval_014_est12M_UMEND_seqtk_seed_9311	1.50080205306	12	12	S1
IRX5	TH_Eval_014	1.5	TH_Eval_014_est24M_UMEND_seqtk_seed_1120	1.35049724708	24	24	S1
IRX5	TH_Eval_014	1.5	TH_Eval_014_est48M_UMEND_seqtk_seed_9314	1.48542682717	48	48	S1
IRX5	TH_Eval_014	1.5	TH_Eval_014_est40M_UMEND_seqtk_seed_4956	1.45417589319	40	40	S1
IRX5	TH_Eval_014	1.5	TH_Eval_014_est8M_UMEND_seqtk_seed_2622	1.04963076772	8	8	S1
LAT	TH_Eval_014	1.5	TH_Eval_014_est32M_UMEND_seqtk_seed_3920	1.60880924268	32	32	S1
LAT	TH_Eval_014	1.5	TH_Eval_014_est1M_UMEND_seqtk_seed_2771	2.28688114779	1	0	S1
LAT	TH_Eval_014	1.5	TH_Eval_014_est20M_UMEND_seqtk_seed_2226	1.42223300068	20	20	S1
LAT	TH_Eval_014	1.5	TH_Eval_014_est4M_UMEND_seqtk_seed_5411	0	4	4	S1
LAT	TH_Eval_014	1.5	TH_Eval_014_est44M_UMEND_seqtk_seed_7750	1.48542682717	44	44	S1
LAT	TH_Eval_014	1.5	TH_Eval_014_est28M_UMEND_seqtk_seed_6451	1.68706068834	28	28	S1
LAT	TH_Eval_014	1.5	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	1.50080205306	36	36	S1
LAT	TH_Eval_014	1.5	TH_Eval_014_est16M_UMEND_seqtk_seed_6933	2.15704371015	16	16	S1
LAT	TH_Eval_014	1.5	TH_Eval_014_est12M_UMEND_seqtk_seed_9311	1.32768736418	12	12	S1
LAT	TH_Eval_014	1.5	TH_Eval_014_est24M_UMEND_seqtk_seed_1120	1.54596836911	24	24	S1
LAT	TH_Eval_014	1.5	TH_Eval_014_est48M_UMEND_seqtk_seed_9314	1.51096191928	48	48	S1
LAT	TH_Eval_014	1.5	TH_Eval_014_est40M_UMEND_seqtk_seed_4956	1.7355221773	40	40	S1
LAT	TH_Eval_014	1.5	TH_Eval_014_est8M_UMEND_seqtk_seed_2622	1.75702324651	8	8	S1
AK4P1	TH_Eval_014	1.5	TH_Eval_014_est32M_UMEND_seqtk_seed_3920	1.32768736418	32	32	S1
AK4P1	TH_Eval_014	1.5	TH_Eval_014_est1M_UMEND_seqtk_seed_2771	2.124328135	1	0	S1
AK4P1	TH_Eval_014	1.5	TH_Eval_014_est20M_UMEND_seqtk_seed_2226	1.38956681176	20	20	S1
AK4P1	TH_Eval_014	1.5	TH_Eval_014_est4M_UMEND_seqtk_seed_5411	1.98185265329	4	4	S1
AK4P1	TH_Eval_014	1.5	TH_Eval_014_est44M_UMEND_seqtk_seed_7750	1.45943161864	44	44	S1
AK4P1	TH_Eval_014	1.5	TH_Eval_014_est28M_UMEND_seqtk_seed_6451	1.37295209791	28	28	S1
AK4P1	TH_Eval_014	1.5	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	1.45943161864	36	36	S1
AK4P1	TH_Eval_014	1.5	TH_Eval_014_est16M_UMEND_seqtk_seed_6933	1.58014548442	16	16	S1
AK4P1	TH_Eval_014	1.5	TH_Eval_014_est12M_UMEND_seqtk_seed_9311	1.29278174923	12	12	S1
AK4P1	TH_Eval_014	1.5	TH_Eval_014_est24M_UMEND_seqtk_seed_1120	1.74416109557	24	24	S1
AK4P1	TH_Eval_014	1.5	TH_Eval_014_est48M_UMEND_seqtk_seed_9314	1.50080205306	48	48	S1
AK4P1	TH_Eval_014	1.5	TH_Eval_014_est40M_UMEND_seqtk_seed_4956	1.55090066465	40	40	S1
AK4P1	TH_Eval_014	1.5	TH_Eval_014_est8M_UMEND_seqtk_seed_2622	1.72246602447	8	8	S1
PPIAP29	TH_Eval_014	1.5	TH_Eval_014_est32M_UMEND_seqtk_seed_3920	1.60407132367	32	32	S1
PPIAP29	TH_Eval_014	1.5	TH_Eval_014_est1M_UMEND_seqtk_seed_2771	0	1	0	S1
PPIAP29	TH_Eval_014	1.5	TH_Eval_014_est20M_UMEND_seqtk_seed_2226	1.69599381311	20	20	S1
PPIAP29	TH_Eval_014	1.5	TH_Eval_014_est4M_UMEND_seqtk_seed_5411	1.58496250072	4	4	S1
PPIAP29	TH_Eval_014	1.5	TH_Eval_014_est44M_UMEND_seqtk_seed_7750	1.52606881167	44	44	S1
PPIAP29	TH_Eval_014	1.5	TH_Eval_014_est28M_UMEND_seqtk_seed_6451	1.60407132367	28	28	S1
PPIAP29	TH_Eval_014	1.5	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	1.53605290024	36	36	S1
PPIAP29	TH_Eval_014	1.5	TH_Eval_014_est16M_UMEND_seqtk_seed_6933	1.7949356628	16	16	S1
PPIAP29	TH_Eval_014	1.5	TH_Eval_014_est12M_UMEND_seqtk_seed_9311	2.23572705984	12	12	S1
PPIAP29	TH_Eval_014	1.5	TH_Eval_014_est24M_UMEND_seqtk_seed_1120	1.43295940728	24	24	S1
PPIAP29	TH_Eval_014	1.5	TH_Eval_014_est48M_UMEND_seqtk_seed_9314	1.516015147	48	48	S1
PPIAP29	TH_Eval_014	1.5	TH_Eval_014_est40M_UMEND_seqtk_seed_4956	1.59454854955	40	40	S1
PPIAP29	TH_Eval_014	1.5	TH_Eval_014_est8M_UMEND_seqtk_seed_2622	1.29278174923	8	8	S1
RAB43	TH_Eval_014	1.5	TH_Eval_014_est32M_UMEND_seqtk_seed_3920	1.516015147	32	32	S1
RAB43	TH_Eval_014	1.5	TH_Eval_014_est1M_UMEND_seqtk_seed_2771	2.06350294231	1	0	S1
RAB43	TH_Eval_014	1.5	TH_Eval_014_est20M_UMEND_seqtk_seed_2226	1.62760683813	20	20	S1
RAB43	TH_Eval_014	1.5	TH_Eval_014_est4M_UMEND_seqtk_seed_5411	1.44890095115	4	4	S1
RAB43	TH_Eval_014	1.5	TH_Eval_014_est44M_UMEND_seqtk_seed_7750	1.6322682155	44	44	S1
RAB43	TH_Eval_014	1.5	TH_Eval_014_est28M_UMEND_seqtk_seed_6451	1.57046293103	28	28	S1
RAB43	TH_Eval_014	1.5	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	1.516015147	36	36	S1
RAB43	TH_Eval_014	1.5	TH_Eval_014_est16M_UMEND_seqtk_seed_6933	1.89917563048	16	16	S1
RAB43	TH_Eval_014	1.5	TH_Eval_014_est12M_UMEND_seqtk_seed_9311	1.56559717585	12	12	S1
RAB43	TH_Eval_014	1.5	TH_Eval_014_est24M_UMEND_seqtk_seed_1120	1.53106949273	24	24	S1
RAB43	TH_Eval_014	1.5	TH_Eval_014_est48M_UMEND_seqtk_seed_9314	1.48026512205	48	48	S1
RAB43	TH_Eval_014	1.5	TH_Eval_014_est40M_UMEND_seqtk_seed_4956	1.78659636189	40	40	S1
RAB43	TH_Eval_014	1.5	TH_Eval_014_est8M_UMEND_seqtk_seed_2622	1.92599941856	8	8	S1
RP11-690D19.3	TH_Eval_014	1.5	TH_Eval_014_est32M_UMEND_seqtk_seed_3920	1.44890095115	32	32	S1
RP11-690D19.3	TH_Eval_014	1.5	TH_Eval_014_est1M_UMEND_seqtk_seed_2771	1.37295209791	1	0	S1
RP11-690D19.3	TH_Eval_014	1.5	TH_Eval_014_est20M_UMEND_seqtk_seed_2226	1.5210507369	20	20	S1
RP11-690D19.3	TH_Eval_014	1.5	TH_Eval_014_est4M_UMEND_seqtk_seed_5411	1.33913738492	4	4	S1
RP11-690D19.3	TH_Eval_014	1.5	TH_Eval_014_est44M_UMEND_seqtk_seed_7750	1.53605290024	44	44	S1
RP11-690D19.3	TH_Eval_014	1.5	TH_Eval_014_est28M_UMEND_seqtk_seed_6451	1.464668267	28	28	S1
RP11-690D19.3	TH_Eval_014	1.5	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	1.42223300068	36	36	S1
RP11-690D19.3	TH_Eval_014	1.5	TH_Eval_014_est16M_UMEND_seqtk_seed_6933	1.42760617278	16	16	S1
RP11-690D19.3	TH_Eval_014	1.5	TH_Eval_014_est12M_UMEND_seqtk_seed_9311	1.54596836911	12	12	S1
RP11-690D19.3	TH_Eval_014	1.5	TH_Eval_014_est24M_UMEND_seqtk_seed_1120	1.49057013045	24	24	S1
RP11-690D19.3	TH_Eval_014	1.5	TH_Eval_014_est48M_UMEND_seqtk_seed_9314	1.50589092973	48	48	S1
RP11-690D19.3	TH_Eval_014	1.5	TH_Eval_014_est40M_UMEND_seqtk_seed_4956	1.47508488295	40	40	S1
RP11-690D19.3	TH_Eval_014	1.5	TH_Eval_014_est8M_UMEND_seqtk_seed_2622	1.43295940728	8	8	S1
N4BP2	TH_Eval_014	1.5	TH_Eval_014_est32M_UMEND_seqtk_seed_3920	1.54101915313	32	32	S1
N4BP2	TH_Eval_014	1.5	TH_Eval_014_est1M_UMEND_seqtk_seed_2771	1.61353165292	1	0	S1
N4BP2	TH_Eval_014	1.5	TH_Eval_014_est20M_UMEND_seqtk_seed_2226	1.50589092973	20	20	S1
N4BP2	TH_Eval_014	1.5	TH_Eval_014_est4M_UMEND_seqtk_seed_5411	1.23878685959	4	4	S1
N4BP2	TH_Eval_014	1.5	TH_Eval_014_est44M_UMEND_seqtk_seed_7750	1.516015147	44	44	S1
N4BP2	TH_Eval_014	1.5	TH_Eval_014_est28M_UMEND_seqtk_seed_6451	1.45417589319	28	28	S1
N4BP2	TH_Eval_014	1.5	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	1.49057013045	36	36	S1
N4BP2	TH_Eval_014	1.5	TH_Eval_014_est16M_UMEND_seqtk_seed_6933	1.58976348698	16	16	S1
N4BP2	TH_Eval_014	1.5	TH_Eval_014_est12M_UMEND_seqtk_seed_9311	1.44890095115	12	12	S1
N4BP2	TH_Eval_014	1.5	TH_Eval_014_est24M_UMEND_seqtk_seed_1120	1.49057013045	24	24	S1
N4BP2	TH_Eval_014	1.5	TH_Eval_014_est48M_UMEND_seqtk_seed_9314	1.49569516262	48	48	S1
N4BP2	TH_Eval_014	1.5	TH_Eval_014_est40M_UMEND_seqtk_seed_4956	1.49057013045	40	40	S1
N4BP2	TH_Eval_014	1.5	TH_Eval_014_est8M_UMEND_seqtk_seed_2622	1.464668267	8	8	S1
SLFN13	TH_Eval_014	1.5	TH_Eval_014_est32M_UMEND_seqtk_seed_3920	1.44890095115	32	32	S1
SLFN13	TH_Eval_014	1.5	TH_Eval_014_est1M_UMEND_seqtk_seed_2771	1.26303440583	1	0	S1
SLFN13	TH_Eval_014	1.5	TH_Eval_014_est20M_UMEND_seqtk_seed_2226	1.53106949273	20	20	S1
SLFN13	TH_Eval_014	1.5	TH_Eval_014_est4M_UMEND_seqtk_seed_5411	1.28095631383	4	4	S1
SLFN13	TH_Eval_014	1.5	TH_Eval_014_est44M_UMEND_seqtk_seed_7750	1.464668267	44	44	S1
SLFN13	TH_Eval_014	1.5	TH_Eval_014_est28M_UMEND_seqtk_seed_6451	1.47508488295	28	28	S1
SLFN13	TH_Eval_014	1.5	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	1.31034012061	36	36	S1
SLFN13	TH_Eval_014	1.5	TH_Eval_014_est16M_UMEND_seqtk_seed_6933	1.3840498068	16	16	S1
SLFN13	TH_Eval_014	1.5	TH_Eval_014_est12M_UMEND_seqtk_seed_9311	1.41142624573	12	12	S1
SLFN13	TH_Eval_014	1.5	TH_Eval_014_est24M_UMEND_seqtk_seed_1120	1.3840498068	24	24	S1
SLFN13	TH_Eval_014	1.5	TH_Eval_014_est48M_UMEND_seqtk_seed_9314	1.48026512205	48	48	S1
SLFN13	TH_Eval_014	1.5	TH_Eval_014_est40M_UMEND_seqtk_seed_4956	1.45943161864	40	40	S1
SLFN13	TH_Eval_014	1.5	TH_Eval_014_est8M_UMEND_seqtk_seed_2622	1.29865831556	8	8	S1
RP11-388C12.5	TH_Eval_014	1.5	TH_Eval_014_est32M_UMEND_seqtk_seed_3920	1.45943161864	32	32	S1
RP11-388C12.5	TH_Eval_014	1.5	TH_Eval_014_est1M_UMEND_seqtk_seed_2771	0	1	0	S1
RP11-388C12.5	TH_Eval_014	1.5	TH_Eval_014_est20M_UMEND_seqtk_seed_2226	1.07038932789	20	20	S1
RP11-388C12.5	TH_Eval_014	1.5	TH_Eval_014_est4M_UMEND_seqtk_seed_5411	1.45943161864	4	4	S1
RP11-388C12.5	TH_Eval_014	1.5	TH_Eval_014_est44M_UMEND_seqtk_seed_7750	1.49569516262	44	44	S1
RP11-388C12.5	TH_Eval_014	1.5	TH_Eval_014_est28M_UMEND_seqtk_seed_6451	1.69599381311	28	28	S1
RP11-388C12.5	TH_Eval_014	1.5	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	1.07724299893	36	36	S1
RP11-388C12.5	TH_Eval_014	1.5	TH_Eval_014_est16M_UMEND_seqtk_seed_6933	1.53106949273	16	16	S1
RP11-388C12.5	TH_Eval_014	1.5	TH_Eval_014_est12M_UMEND_seqtk_seed_9311	1.39506279952	12	12	S1
RP11-388C12.5	TH_Eval_014	1.5	TH_Eval_014_est24M_UMEND_seqtk_seed_1120	1.85598969731	24	24	S1
RP11-388C12.5	TH_Eval_014	1.5	TH_Eval_014_est48M_UMEND_seqtk_seed_9314	1.49569516262	48	48	S1
RP11-388C12.5	TH_Eval_014	1.5	TH_Eval_014_est40M_UMEND_seqtk_seed_4956	1.40053792958	40	40	S1
RP11-388C12.5	TH_Eval_014	1.5	TH_Eval_014_est8M_UMEND_seqtk_seed_2622	2.25398926623	8	8	S1
CCDC24	TH_Eval_014	1.5	TH_Eval_014_est32M_UMEND_seqtk_seed_3920	1.36737106565	32	32	S1
CCDC24	TH_Eval_014	1.5	TH_Eval_014_est1M_UMEND_seqtk_seed_2771	2.01077983875	1	0	S1
CCDC24	TH_Eval_014	1.5	TH_Eval_014_est20M_UMEND_seqtk_seed_2226	1.43295940728	20	20	S1
CCDC24	TH_Eval_014	1.5	TH_Eval_014_est4M_UMEND_seqtk_seed_5411	1.28095631383	4	4	S1
CCDC24	TH_Eval_014	1.5	TH_Eval_014_est44M_UMEND_seqtk_seed_7750	1.43829285158	44	44	S1
CCDC24	TH_Eval_014	1.5	TH_Eval_014_est28M_UMEND_seqtk_seed_6451	1.60880924268	28	28	S1
CCDC24	TH_Eval_014	1.5	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	1.51096191928	36	36	S1
CCDC24	TH_Eval_014	1.5	TH_Eval_014_est16M_UMEND_seqtk_seed_6933	1.18903382439	16	16	S1
CCDC24	TH_Eval_014	1.5	TH_Eval_014_est12M_UMEND_seqtk_seed_9311	1.31034012061	12	12	S1
CCDC24	TH_Eval_014	1.5	TH_Eval_014_est24M_UMEND_seqtk_seed_1120	1.344828497	24	24	S1
CCDC24	TH_Eval_014	1.5	TH_Eval_014_est48M_UMEND_seqtk_seed_9314	1.516015147	48	48	S1
CCDC24	TH_Eval_014	1.5	TH_Eval_014_est40M_UMEND_seqtk_seed_4956	1.3840498068	40	40	S1
CCDC24	TH_Eval_014	1.5	TH_Eval_014_est8M_UMEND_seqtk_seed_2622	1.89530262133	8	8	S1
CTD-3199J23.6	TH_Eval_014	1.5	TH_Eval_014_est32M_UMEND_seqtk_seed_3920	1.28688114779	32	32	S1
CTD-3199J23.6	TH_Eval_014	1.5	TH_Eval_014_est1M_UMEND_seqtk_seed_2771	3.37434398904	1	0	S1
CTD-3199J23.6	TH_Eval_014	1.5	TH_Eval_014_est20M_UMEND_seqtk_seed_2226	1.46988597627	20	20	S1
CTD-3199J23.6	TH_Eval_014	1.5	TH_Eval_014_est4M_UMEND_seqtk_seed_5411	0	4	4	S1
CTD-3199J23.6	TH_Eval_014	1.5	TH_Eval_014_est44M_UMEND_seqtk_seed_7750	1.6322682155	44	44	S1
CTD-3199J23.6	TH_Eval_014	1.5	TH_Eval_014_est28M_UMEND_seqtk_seed_6451	1.35614381023	28	28	S1
CTD-3199J23.6	TH_Eval_014	1.5	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	1.57046293103	36	36	S1
CTD-3199J23.6	TH_Eval_014	1.5	TH_Eval_014_est16M_UMEND_seqtk_seed_6933	2.017921908	16	16	S1
CTD-3199J23.6	TH_Eval_014	1.5	TH_Eval_014_est12M_UMEND_seqtk_seed_9311	2.03210084317	12	12	S1
CTD-3199J23.6	TH_Eval_014	1.5	TH_Eval_014_est24M_UMEND_seqtk_seed_1120	1.73118324157	24	24	S1
CTD-3199J23.6	TH_Eval_014	1.5	TH_Eval_014_est48M_UMEND_seqtk_seed_9314	1.516015147	48	48	S1
CTD-3199J23.6	TH_Eval_014	1.5	TH_Eval_014_est40M_UMEND_seqtk_seed_4956	1.18269229752	40	40	S1
CTD-3199J23.6	TH_Eval_014	1.5	TH_Eval_014_est8M_UMEND_seqtk_seed_2622	1.0285691522	8	8	S1
AC090954.1	TH_Eval_014	1.5	TH_Eval_014_est32M_UMEND_seqtk_seed_3920	0	32	32	S1
AC090954.1	TH_Eval_014	1.5	TH_Eval_014_est1M_UMEND_seqtk_seed_2771	0	1	0	S1
AC090954.1	TH_Eval_014	1.5	TH_Eval_014_est20M_UMEND_seqtk_seed_2226	0	20	20	S1
AC090954.1	TH_Eval_014	1.5	TH_Eval_014_est4M_UMEND_seqtk_seed_5411	0	4	4	S1
AC090954.1	TH_Eval_014	1.5	TH_Eval_014_est44M_UMEND_seqtk_seed_7750	0	44	44	S1
AC090954.1	TH_Eval_014	1.5	TH_Eval_014_est28M_UMEND_seqtk_seed_6451	2.16027483141	28	28	S1
AC090954.1	TH_Eval_014	1.5	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	0	36	36	S1
AC090954.1	TH_Eval_014	1.5	TH_Eval_014_est16M_UMEND_seqtk_seed_6933	2.91456452349	16	16	S1
AC090954.1	TH_Eval_014	1.5	TH_Eval_014_est12M_UMEND_seqtk_seed_9311	0	12	12	S1
AC090954.1	TH_Eval_014	1.5	TH_Eval_014_est24M_UMEND_seqtk_seed_1120	0	24	24	S1
AC090954.1	TH_Eval_014	1.5	TH_Eval_014_est48M_UMEND_seqtk_seed_9314	1.50080205306	48	48	S1
AC090954.1	TH_Eval_014	1.5	TH_Eval_014_est40M_UMEND_seqtk_seed_4956	1.71369581484	40	40	S1
AC090954.1	TH_Eval_014	1.5	TH_Eval_014_est8M_UMEND_seqtk_seed_2622	0	8	8	S1
LINC00106	TH_Eval_014	1.5	TH_Eval_014_est32M_UMEND_seqtk_seed_3920	1.43295940728	32	32	S1
LINC00106	TH_Eval_014	1.5	TH_Eval_014_est1M_UMEND_seqtk_seed_2771	3.85099939472	1	0	S1
LINC00106	TH_Eval_014	1.5	TH_Eval_014_est20M_UMEND_seqtk_seed_2226	1.22032995488	20	20	S1
LINC00106	TH_Eval_014	1.5	TH_Eval_014_est4M_UMEND_seqtk_seed_5411	1.28688114779	4	4	S1
LINC00106	TH_Eval_014	1.5	TH_Eval_014_est44M_UMEND_seqtk_seed_7750	1.25096157353	44	44	S1
LINC00106	TH_Eval_014	1.5	TH_Eval_014_est28M_UMEND_seqtk_seed_6451	1.06350294231	28	28	S1
LINC00106	TH_Eval_014	1.5	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	1.464668267	36	36	S1
LINC00106	TH_Eval_014	1.5	TH_Eval_014_est16M_UMEND_seqtk_seed_6933	1.43829285158	16	16	S1
LINC00106	TH_Eval_014	1.5	TH_Eval_014_est12M_UMEND_seqtk_seed_9311	1.73118324157	12	12	S1
LINC00106	TH_Eval_014	1.5	TH_Eval_014_est24M_UMEND_seqtk_seed_1120	0.918386234446	24	24	S1
LINC00106	TH_Eval_014	1.5	TH_Eval_014_est48M_UMEND_seqtk_seed_9314	1.50080205306	48	48	S1
LINC00106	TH_Eval_014	1.5	TH_Eval_014_est40M_UMEND_seqtk_seed_4956	1.41683974191	40	40	S1
LINC00106	TH_Eval_014	1.5	TH_Eval_014_est8M_UMEND_seqtk_seed_2622	0.757023246507	8	8	S1
RP11-108L7.15	TH_Eval_014	1.5	TH_Eval_014_est32M_UMEND_seqtk_seed_3920	1.48026512205	32	32	S1
RP11-108L7.15	TH_Eval_014	1.5	TH_Eval_014_est1M_UMEND_seqtk_seed_2771	0	1	0	S1
RP11-108L7.15	TH_Eval_014	1.5	TH_Eval_014_est20M_UMEND_seqtk_seed_2226	1.50080205306	20	20	S1
RP11-108L7.15	TH_Eval_014	1.5	TH_Eval_014_est4M_UMEND_seqtk_seed_5411	2.11436702495	4	4	S1
RP11-108L7.15	TH_Eval_014	1.5	TH_Eval_014_est44M_UMEND_seqtk_seed_7750	1.66448284036	44	44	S1
RP11-108L7.15	TH_Eval_014	1.5	TH_Eval_014_est28M_UMEND_seqtk_seed_6451	1.37851162325	28	28	S1
RP11-108L7.15	TH_Eval_014	1.5	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	1.44890095115	36	36	S1
RP11-108L7.15	TH_Eval_014	1.5	TH_Eval_014_est16M_UMEND_seqtk_seed_6933	1.42223300068	16	16	S1
RP11-108L7.15	TH_Eval_014	1.5	TH_Eval_014_est12M_UMEND_seqtk_seed_9311	1.32192809489	12	12	S1
RP11-108L7.15	TH_Eval_014	1.5	TH_Eval_014_est24M_UMEND_seqtk_seed_1120	1.71808758396	24	24	S1
RP11-108L7.15	TH_Eval_014	1.5	TH_Eval_014_est48M_UMEND_seqtk_seed_9314	1.50589092973	48	48	S1
RP11-108L7.15	TH_Eval_014	1.5	TH_Eval_014_est40M_UMEND_seqtk_seed_4956	1.51096191928	40	40	S1
RP11-108L7.15	TH_Eval_014	1.5	TH_Eval_014_est8M_UMEND_seqtk_seed_2622	1.56559717585	8	8	S1
ZNF347	TH_Eval_014	1.5	TH_Eval_014_est32M_UMEND_seqtk_seed_3920	1.50589092973	32	32	S1
ZNF347	TH_Eval_014	1.5	TH_Eval_014_est1M_UMEND_seqtk_seed_2771	2.19219416528	1	0	S1
ZNF347	TH_Eval_014	1.5	TH_Eval_014_est20M_UMEND_seqtk_seed_2226	1.6322682155	20	20	S1
ZNF347	TH_Eval_014	1.5	TH_Eval_014_est4M_UMEND_seqtk_seed_5411	1.93357263826	4	4	S1
ZNF347	TH_Eval_014	1.5	TH_Eval_014_est44M_UMEND_seqtk_seed_7750	1.36176835942	44	44	S1
ZNF347	TH_Eval_014	1.5	TH_Eval_014_est28M_UMEND_seqtk_seed_6451	1.53106949273	28	28	S1
ZNF347	TH_Eval_014	1.5	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	1.43295940728	36	36	S1
ZNF347	TH_Eval_014	1.5	TH_Eval_014_est16M_UMEND_seqtk_seed_6933	1.50589092973	16	16	S1
ZNF347	TH_Eval_014	1.5	TH_Eval_014_est12M_UMEND_seqtk_seed_9311	1.59454854955	12	12	S1
ZNF347	TH_Eval_014	1.5	TH_Eval_014_est24M_UMEND_seqtk_seed_1120	1.47508488295	24	24	S1
ZNF347	TH_Eval_014	1.5	TH_Eval_014_est48M_UMEND_seqtk_seed_9314	1.50589092973	48	48	S1
ZNF347	TH_Eval_014	1.5	TH_Eval_014_est40M_UMEND_seqtk_seed_4956	1.54596836911	40	40	S1
ZNF347	TH_Eval_014	1.5	TH_Eval_014_est8M_UMEND_seqtk_seed_2622	1.35614381023	8	8	S1
CYTH4	TH_Eval_014	1.5	TH_Eval_014_est32M_UMEND_seqtk_seed_3920	1.50080205306	32	32	S1
CYTH4	TH_Eval_014	1.5	TH_Eval_014_est1M_UMEND_seqtk_seed_2771	1.6599245584	1	0	S1
CYTH4	TH_Eval_014	1.5	TH_Eval_014_est20M_UMEND_seqtk_seed_2226	1.25096157353	20	20	S1
CYTH4	TH_Eval_014	1.5	TH_Eval_014_est4M_UMEND_seqtk_seed_5411	1.31614574229	4	4	S1
CYTH4	TH_Eval_014	1.5	TH_Eval_014_est44M_UMEND_seqtk_seed_7750	1.50080205306	44	44	S1
CYTH4	TH_Eval_014	1.5	TH_Eval_014_est28M_UMEND_seqtk_seed_6451	1.57531233069	28	28	S1
CYTH4	TH_Eval_014	1.5	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	1.44890095115	36	36	S1
CYTH4	TH_Eval_014	1.5	TH_Eval_014_est16M_UMEND_seqtk_seed_6933	1.41142624573	16	16	S1
CYTH4	TH_Eval_014	1.5	TH_Eval_014_est12M_UMEND_seqtk_seed_9311	1.36176835942	12	12	S1
CYTH4	TH_Eval_014	1.5	TH_Eval_014_est24M_UMEND_seqtk_seed_1120	1.45417589319	24	24	S1
CYTH4	TH_Eval_014	1.5	TH_Eval_014_est48M_UMEND_seqtk_seed_9314	1.48026512205	48	48	S1
CYTH4	TH_Eval_014	1.5	TH_Eval_014_est40M_UMEND_seqtk_seed_4956	1.45943161864	40	40	S1
CYTH4	TH_Eval_014	1.5	TH_Eval_014_est8M_UMEND_seqtk_seed_2622	1.22650852981	8	8	S1
XX-FW83563B9.5	TH_Eval_014	1.5	TH_Eval_014_est32M_UMEND_seqtk_seed_3920	1.53106949273	32	32	S1
XX-FW83563B9.5	TH_Eval_014	1.5	TH_Eval_014_est1M_UMEND_seqtk_seed_2771	1.31614574229	1	0	S1
XX-FW83563B9.5	TH_Eval_014	1.5	TH_Eval_014_est20M_UMEND_seqtk_seed_2226	1.52606881167	20	20	S1
XX-FW83563B9.5	TH_Eval_014	1.5	TH_Eval_014_est4M_UMEND_seqtk_seed_5411	1.62760683813	4	4	S1
XX-FW83563B9.5	TH_Eval_014	1.5	TH_Eval_014_est44M_UMEND_seqtk_seed_7750	1.55581615506	44	44	S1
XX-FW83563B9.5	TH_Eval_014	1.5	TH_Eval_014_est28M_UMEND_seqtk_seed_6451	1.42223300068	28	28	S1
XX-FW83563B9.5	TH_Eval_014	1.5	TH_Eval_014_est36M_UMEND_seqtk_seed_7519	1.43829285158	36	36	S1
XX-FW83563B9.5	TH_Eval_014	1.5	TH_Eval_014_est16M_UMEND_seqtk_seed_6933	1.49057013045	16	16	S1
XX-FW83563B9.5	TH_Eval_014	1.5	TH_Eval_014_est12M_UMEND_seqtk_seed_9311	1.48542682717	12	12	S1
XX-FW83563B9.5	TH_Eval_014	1.5	TH_Eval_014_est24M_UMEND_seqtk_seed_1120	1.49057013045	24	24	S1
XX-FW83563B9.5	TH_Eval_014	1.5	TH_Eval_014_est48M_UMEND_seqtk_seed_9314	1.48542682717	48	48	S1
XX-FW83563B9.5	TH_Eval_014	1.5	TH_Eval_014_est40M_UMEND_seqtk_seed_4956	1.40053792958	40	40	S1
XX-FW83563B9.5	TH_Eval_014	1.5	TH_Eval_014_est8M_UMEND_seqtk_seed_2622	1.06350294231	8	8	S1
