parent_sample	sample_id	gene
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	ARNTL
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	ARSJ
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	ASMTL
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	ATXN1
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	BLOC1S5-TXNDC5
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	BMP6
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	BNC2
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	CAMK1G
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	CCNG1
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	CDC14B
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	CDC42BPA
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	CDH8
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	CDKN2C
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	CDV3
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	CHD3
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	CHRM4
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	CIT
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	COG5
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	COL25A1
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	COL2A1
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	COL6A6
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	COPS2
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	CRABP1
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	CRMP1
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	CRY1
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	CSDC2
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	CTB-12O2.1
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	CTNNAL1
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	CUL1
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	CYTH3
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	DKK2
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	DPP6
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	EBF1
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	EBF2
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	EBF3
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	EEF2
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	EGLN1
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	ERG
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	ETS1
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	ETV1
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	ETV5
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	EVI5L
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	EXOSC2
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	FAM214A
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	FBN2
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	FGF18
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	FGFBP1
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	FMO1
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	FOXC1
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	FOXN3
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	GLI3
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	GPC3
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	GPC6
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	GPR162
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	GTF2E2
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	GTPBP1
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	HBP1
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	HIC1
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	HOXB8
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	HP
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	HSD11B1
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	HSD17B12
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	IL17RD
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	ITGB1BP1
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	KCTD13
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	KIAA0922
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	LARGE
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	LEMD3
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	LHX2
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	LINC01234
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	LMO3
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	LPCAT1
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	LRRC42
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	MAP2K6
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	MAP3K4
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	MAPK7
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	MATK
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	MAX
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	MCMBP
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	MEOX2
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	MLLT10
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	NCAN
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	NGF
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	NHEJ1
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	NHSL1
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	NPTX2
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	NREP
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	NRN1
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	OSBPL11
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	OSBPL6
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	OSR1
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	PCDH18
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	PDE8B
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	PITPNC1
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	PLSCR4
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	POLR1E
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	PPP2R5D
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	PPP2R5E
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	PRKAR2B
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	PTCH1
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	PTPN9
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	PXMP2
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	RAB3A
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	RASGRP3
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	RHOJ
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	RORA
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	RP1-152L7.5
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	RP11-175K6.1
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	RP11-307P5.1
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	RP11-497G19.1
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	RP11-82L18.2
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	RP3-428L16.2
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	RPS2P5
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	RTTN
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	SAMD4A
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	SCARA5
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	SCG2
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	SCT
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	SEC23IP
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	SHC3
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	SHC4
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	SHISA2
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	SLC13A4
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	SLC1A2
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	SLC8A1
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	SMYD3
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	SNCAIP
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	SNORA43
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	SNUPN
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	SOCS5
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	SPATS2
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	SPRED1
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	STAC2
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	SUCO
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	TENM3
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	TGFB3
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	TMPRSS9
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	TNFRSF10D
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	USP46
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	VGF
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	WASF3
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	WNT5B
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	WSCD1
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	XPNPEP1
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	YAE1D1
TH_Eval_019	TH_Eval_019_est10M_UMEND_seqtk_seed_7610	ZIC1
TH_Eval_015	TH_Eval_015_est1M_UMEND_seqtk_seed_7173	ABCB7
TH_Eval_015	TH_Eval_015_est1M_UMEND_seqtk_seed_7173	AC009133.22
TH_Eval_015	TH_Eval_015_est1M_UMEND_seqtk_seed_7173	ADAP2
TH_Eval_015	TH_Eval_015_est1M_UMEND_seqtk_seed_7173	ADORA3
TH_Eval_015	TH_Eval_015_est1M_UMEND_seqtk_seed_7173	AGK
TH_Eval_015	TH_Eval_015_est1M_UMEND_seqtk_seed_7173	ALOX15
TH_Eval_015	TH_Eval_015_est1M_UMEND_seqtk_seed_7173	AP1S2
TH_Eval_015	TH_Eval_015_est1M_UMEND_seqtk_seed_7173	AP5Z1
TH_Eval_015	TH_Eval_015_est1M_UMEND_seqtk_seed_7173	ATG7
TH_Eval_015	TH_Eval_015_est1M_UMEND_seqtk_seed_7173	ATP11C
TH_Eval_015	TH_Eval_015_est1M_UMEND_seqtk_seed_7173	ATP1A3
TH_Eval_015	TH_Eval_015_est1M_UMEND_seqtk_seed_7173	ATP5F1
TH_Eval_015	TH_Eval_015_est1M_UMEND_seqtk_seed_7173	ATP5S
TH_Eval_015	TH_Eval_015_est1M_UMEND_seqtk_seed_7173	ATP6V0B
TH_Eval_015	TH_Eval_015_est1M_UMEND_seqtk_seed_7173	ATP6V0D1
TH_Eval_015	TH_Eval_015_est1M_UMEND_seqtk_seed_7173	ATP6V1C1
TH_Eval_015	TH_Eval_015_est1M_UMEND_seqtk_seed_7173	ATP6V1E1
TH_Eval_015	TH_Eval_015_est1M_UMEND_seqtk_seed_7173	ATP6V1F
TH_Eval_015	TH_Eval_015_est1M_UMEND_seqtk_seed_7173	BCAS2
TH_Eval_015	TH_Eval_015_est1M_UMEND_seqtk_seed_7173	BHMT2
TH_Eval_015	TH_Eval_015_est1M_UMEND_seqtk_seed_7173	BOLA3
TH_Eval_015	TH_Eval_015_est1M_UMEND_seqtk_seed_7173	C18orf8
TH_Eval_015	TH_Eval_015_est1M_UMEND_seqtk_seed_7173	C8orf22
TH_Eval_015	TH_Eval_015_est1M_UMEND_seqtk_seed_7173	CA14
TH_Eval_015	TH_Eval_015_est1M_UMEND_seqtk_seed_7173	CAPN3
TH_Eval_015	TH_Eval_015_est1M_UMEND_seqtk_seed_7173	CCDC28B
TH_Eval_015	TH_Eval_015_est1M_UMEND_seqtk_seed_7173	CCDC51
TH_Eval_015	TH_Eval_015_est1M_UMEND_seqtk_seed_7173	CD163
TH_Eval_015	TH_Eval_015_est1M_UMEND_seqtk_seed_7173	CHCHD3
TH_Eval_015	TH_Eval_015_est1M_UMEND_seqtk_seed_7173	CNIH3
TH_Eval_015	TH_Eval_015_est1M_UMEND_seqtk_seed_7173	COQ10A
TH_Eval_015	TH_Eval_015_est1M_UMEND_seqtk_seed_7173	CRYGS
TH_Eval_015	TH_Eval_015_est1M_UMEND_seqtk_seed_7173	CTNS
TH_Eval_015	TH_Eval_015_est1M_UMEND_seqtk_seed_7173	DDIT3
TH_Eval_015	TH_Eval_015_est1M_UMEND_seqtk_seed_7173	DHDDS
TH_Eval_015	TH_Eval_015_est1M_UMEND_seqtk_seed_7173	DLD
TH_Eval_015	TH_Eval_015_est1M_UMEND_seqtk_seed_7173	EGFL6
TH_Eval_015	TH_Eval_015_est1M_UMEND_seqtk_seed_7173	FAM45A
TH_Eval_015	TH_Eval_015_est1M_UMEND_seqtk_seed_7173	FPR1
TH_Eval_015	TH_Eval_015_est1M_UMEND_seqtk_seed_7173	GDF11
TH_Eval_015	TH_Eval_015_est1M_UMEND_seqtk_seed_7173	GPR143
TH_Eval_015	TH_Eval_015_est1M_UMEND_seqtk_seed_7173	GPR162
TH_Eval_015	TH_Eval_015_est1M_UMEND_seqtk_seed_7173	GPR34
TH_Eval_015	TH_Eval_015_est1M_UMEND_seqtk_seed_7173	GPX1P1
TH_Eval_015	TH_Eval_015_est1M_UMEND_seqtk_seed_7173	GSR
TH_Eval_015	TH_Eval_015_est1M_UMEND_seqtk_seed_7173	GUK1
TH_Eval_015	TH_Eval_015_est1M_UMEND_seqtk_seed_7173	IBSP
TH_Eval_015	TH_Eval_015_est1M_UMEND_seqtk_seed_7173	IFRD1
TH_Eval_015	TH_Eval_015_est1M_UMEND_seqtk_seed_7173	IGKV1-39
TH_Eval_015	TH_Eval_015_est1M_UMEND_seqtk_seed_7173	IL13RA2
TH_Eval_015	TH_Eval_015_est1M_UMEND_seqtk_seed_7173	KIAA0196
TH_Eval_015	TH_Eval_015_est1M_UMEND_seqtk_seed_7173	KLHL7
TH_Eval_015	TH_Eval_015_est1M_UMEND_seqtk_seed_7173	LAMTOR5
TH_Eval_015	TH_Eval_015_est1M_UMEND_seqtk_seed_7173	LARP4
TH_Eval_015	TH_Eval_015_est1M_UMEND_seqtk_seed_7173	LONP1
TH_Eval_015	TH_Eval_015_est1M_UMEND_seqtk_seed_7173	LRRC39
TH_Eval_015	TH_Eval_015_est1M_UMEND_seqtk_seed_7173	LYVE1
TH_Eval_015	TH_Eval_015_est1M_UMEND_seqtk_seed_7173	MALSU1
TH_Eval_015	TH_Eval_015_est1M_UMEND_seqtk_seed_7173	MOSPD1
TH_Eval_015	TH_Eval_015_est1M_UMEND_seqtk_seed_7173	MT3
TH_Eval_015	TH_Eval_015_est1M_UMEND_seqtk_seed_7173	NDUFS2
TH_Eval_015	TH_Eval_015_est1M_UMEND_seqtk_seed_7173	NECAB2
TH_Eval_015	TH_Eval_015_est1M_UMEND_seqtk_seed_7173	NGLY1
TH_Eval_015	TH_Eval_015_est1M_UMEND_seqtk_seed_7173	NMRK2
TH_Eval_015	TH_Eval_015_est1M_UMEND_seqtk_seed_7173	ORAI1
TH_Eval_015	TH_Eval_015_est1M_UMEND_seqtk_seed_7173	OSBP2
TH_Eval_015	TH_Eval_015_est1M_UMEND_seqtk_seed_7173	OSTM1
TH_Eval_015	TH_Eval_015_est1M_UMEND_seqtk_seed_7173	OTX2
TH_Eval_015	TH_Eval_015_est1M_UMEND_seqtk_seed_7173	PAX6
TH_Eval_015	TH_Eval_015_est1M_UMEND_seqtk_seed_7173	PCLO
TH_Eval_015	TH_Eval_015_est1M_UMEND_seqtk_seed_7173	PCP4
TH_Eval_015	TH_Eval_015_est1M_UMEND_seqtk_seed_7173	PCSK9
TH_Eval_015	TH_Eval_015_est1M_UMEND_seqtk_seed_7173	PDE4DIP
TH_Eval_015	TH_Eval_015_est1M_UMEND_seqtk_seed_7173	PDZD11
